ticker,start_equity,end_equity,num_years,total_plpc,avg_plpc,avg_vol
DAIO,100000.0,133800.9796,16.0,33.8010,2.1126,3882.1800
GLLIW,100000.0,97525.3355,2.0,-2.4747,-1.2373,14017.2648
BX,100000.0,41690.2885,16.0,-58.3097,-3.6444,206207.2843
MAXN,100000.0,106532.8475,3.0,6.5328,2.1776,43789.3383
HWKN,100000.0,193228.4384,16.0,93.2284,5.8268,4199.0828
UGRO,100000.0,139541.3289,3.0,39.5413,13.1804,8440.2147
BUI,100000.0,87945.1473,12.0,-12.0549,-1.0046,3839.5142
ISUN,100000.0,81209.6775,7.0,-18.7903,-2.6843,26663.4821
PED,100000.0,89721.7811,16.0,-10.2782,-0.6424,31590.3520
KNSL,100000.0,208901.4264,7.0,108.9014,15.5573,6683.9190
ALDX,100000.0,79509.4949,9.0,-20.4905,-2.2767,33419.6859
YELP,100000.0,153845.7062,11.0,53.8457,4.8951,103511.1099
AVIR,100000.0,133263.1587,3.0,33.2632,11.0877,54344.0814
SNOW,100000.0,93083.0865,3.0,-6.9169,-2.3056,145759.3754
FATE,100000.0,182961.9762,10.0,82.9620,8.2962,48781.5386
BOSC,100000.0,132499.2590,16.0,32.4993,2.0312,6134.7890
MFV,100000.0,103292.0426,16.0,3.2920,0.2058,2025.3347
ARI,100000.0,91517.8340,14.0,-8.4822,-0.6059,47510.9403
GDS,100000.0,87657.1428,7.0,-12.3429,-1.7633,56254.5769
HNRA,100000.0,98684.1298,1.0,-1.3159,-1.3159,27552.1795
BLEU,100000.0,100051.3569,2.0,0.0514,0.0257,43487.8834
AAL,100000.0,78974.1646,10.0,-21.0258,-2.1026,705865.0822
CHSCL,100000.0,103020.2227,9.0,3.0202,0.3356,2841.3155
BRAG,100000.0,90485.1508,2.0,-9.5148,-4.7574,2676.1249
VKTX,100000.0,145117.2962,8.0,45.1173,5.6397,77487.2989
LOB,100000.0,97756.6894,8.0,-2.2433,-0.2804,11321.7988
DSX,100000.0,115395.2004,16.0,15.3952,0.9622,52314.1846
MTN,100000.0,168399.3247,17.0,68.3993,4.0235,20432.0243
AMNB,100000.0,138842.1133,16.0,38.8421,2.4276,1313.6753
RS,100000.0,194727.6789,16.0,94.7277,5.9205,40777.5779
GEN,100000.0,146796.2972,16.0,46.7963,2.9248,456548.8365
NCTY,100000.0,262676.7508,16.0,162.6768,10.1673,1519.2004
GMGI,100000.0,109317.4164,5.0,9.3174,1.8635,3905.9871
CRESY,100000.0,75895.8175,16.0,-24.1042,-1.5065,9339.8580
KRKR,100000.0,81251.4218,4.0,-18.7486,-4.6871,14068.3225
FBRX,100000.0,61699.6101,6.0,-38.3004,-6.3834,9857.9694
KRNLW,100000.0,103370.0450,2.0,3.3700,1.6850,7719.9879
LXFR,100000.0,99973.2169,11.0,-0.0268,-0.0024,6369.3761
VCYT,100000.0,47326.5916,10.0,-52.6734,-5.2673,22315.6055
VEON,100000.0,85886.0024,11.0,-14.1140,-1.2831,9557.3582
BTT,100000.0,96521.3358,11.0,-3.4787,-0.3162,10966.0372
GTX,100000.0,108985.4607,2.0,8.9855,4.4927,30340.4498
CE,100000.0,176293.9207,18.0,76.2939,4.2386,77415.7996
WHR,100000.0,86527.7551,19.0,-13.4722,-0.7091,69807.4150
MAYS,100000.0,109787.9340,16.0,9.7879,0.6117,576.4525
NXRT,100000.0,121515.2895,8.0,21.5153,2.6894,7111.4626
ACGL,100000.0,113248.6606,17.0,13.2487,0.7793,138662.3666
HUMAW,100000.0,98405.1801,3.0,-1.5948,-0.5316,4932.8297
MORN,100000.0,398606.5820,16.0,298.6066,18.6629,6096.0193
EQS,100000.0,111523.1420,16.0,11.5231,0.7202,3040.9001
EVOK,100000.0,98883.5876,10.0,-1.1164,-0.1116,4502.1635
FWONA,100000.0,75935.6448,11.0,-24.0644,-2.1877,30604.3657
CROX,100000.0,146701.2948,7.0,46.7013,6.6716,60994.3088
KIDS,100000.0,103491.6934,6.0,3.4917,0.5819,6011.7198
GSHD,100000.0,193879.7989,5.0,93.8798,18.7760,10667.7477
FSLY,100000.0,139847.1505,4.0,39.8472,9.9618,152665.4697
HLX,100000.0,172782.6933,16.0,72.7827,4.5489,105053.4917
REVBW,100000.0,96006.7466,3.0,-3.9933,-1.3311,11851.8219
RDCM,100000.0,165459.5505,15.0,65.4596,4.3640,3938.9547
JBL,100000.0,211889.6000,19.0,111.8896,5.8889,143416.8519
ACLS,100000.0,122035.7033,16.0,22.0357,1.3772,15887.5178
RPD,100000.0,160760.0847,8.0,60.7601,7.5950,28126.6529
CPRI,100000.0,192955.9534,12.0,92.9560,7.7463,158403.9032
NUWE,100000.0,60681.8001,11.0,-39.3182,-3.5744,3730.2214
AMGN,100000.0,210057.2105,19.0,110.0572,5.7925,262866.6072
SPRB,100000.0,100056.1555,3.0,0.0562,0.0187,33185.9809
CCLD,100000.0,128144.5033,9.0,28.1445,3.1272,16021.6226
ON,100000.0,196426.1268,8.0,96.4261,12.0533,290608.6590
NESRW,100000.0,107431.1598,6.0,7.4312,1.2385,22610.8515
KODK,100000.0,481258.2501,10.0,381.2583,38.1258,100363.8828
GOEV,100000.0,154086.2549,4.0,54.0863,13.5216,424633.4735
MBCN,100000.0,94315.5456,16.0,-5.6845,-0.3553,1392.7804
HNNA,100000.0,122395.3931,16.0,22.3954,1.3997,1726.4640
CYAN,100000.0,123029.5610,16.0,23.0296,1.4393,3096.8871
STOK,100000.0,124183.2064,4.0,24.1832,6.0458,12471.8739
PHR,100000.0,60271.7941,4.0,-39.7282,-9.9321,25433.5482
JAKK,100000.0,159811.0277,16.0,59.8110,3.7382,4534.0115
AMBI,100000.0,98102.3209,3.0,-1.8977,-0.6326,12895.4367
AKTS,100000.0,70442.3264,6.0,-29.5577,-4.9263,26810.1663
YTEN,100000.0,74440.2648,16.0,-25.5597,-1.5975,9395.9130
MXE,100000.0,150497.2528,16.0,50.4973,3.1561,1860.1842
MBRX,100000.0,135687.2538,7.0,35.6873,5.0982,17293.7916
CHEF,100000.0,161658.8257,12.0,61.6588,5.1382,15293.4313
EVG,100000.0,107561.8713,16.0,7.5619,0.4726,4362.4944
SOR,100000.0,111917.5659,16.0,11.9176,0.7448,1401.4725
CSX,100000.0,147989.0443,20.0,47.9890,2.3995,1527184.2610
GNTX,100000.0,115869.3118,17.0,15.8693,0.9335,127920.6337
IKT,100000.0,93178.7990,3.0,-6.8212,-2.2737,4037.9489
SWAG,100000.0,95964.9801,2.0,-4.0350,-2.0175,35446.0256
PCM,100000.0,118180.9299,16.0,18.1809,1.1363,2836.2725
REFR,100000.0,110945.3797,16.0,10.9454,0.6841,6312.3622
WT,100000.0,183708.9768,16.0,83.7090,5.2318,81289.5876
BCPC,100000.0,222693.2155,16.0,122.6932,7.6683,6878.9857
NTZ,100000.0,178906.8656,16.0,78.9069,4.9317,3901.1856
GSL,100000.0,172514.8539,15.0,72.5149,4.8343,8769.7999
DQ,100000.0,223732.8827,13.0,123.7329,9.5179,51240.8043
HTHT,100000.0,132812.3087,13.0,32.8123,2.5240,65366.6540
PULM,100000.0,107419.2198,9.0,7.4192,0.8244,1669.8006
PEPG,100000.0,101265.6614,1.0,1.2657,1.2657,6358.2386
F,100000.0,222720.7130,19.0,122.7207,6.4590,1949714.8123
CNXC,100000.0,97096.4871,3.0,-2.9035,-0.9678,13630.5494
YUM,100000.0,149527.5235,19.0,49.5275,2.6067,229852.6435
AGE,100000.0,111901.8655,5.0,11.9019,2.3804,31526.3177
SITC,100000.0,124013.1529,16.0,24.0132,1.5008,114238.6927
AKLI,100000.0,87117.7149,2.0,-12.8823,-6.4411,18808.9724
UG,100000.0,102240.0172,16.0,2.2400,0.1400,866.2160
NCSM,100000.0,88438.8973,6.0,-11.5611,-1.9269,550.8070
GMRE,100000.0,140834.2805,7.0,40.8343,5.8335,18804.3156
PSF,100000.0,136196.4920,13.0,36.1965,2.7843,2688.0133
PUMP,100000.0,111178.4920,6.0,11.1785,1.8631,82918.2806
GBCI,100000.0,95905.1155,9.0,-4.0949,-0.4550,21893.6213
BRFS,100000.0,52837.8695,14.0,-47.1621,-3.3687,155208.2715
HOOD,100000.0,101947.5039,2.0,1.9475,0.9738,422202.7182
SHOO,100000.0,157500.2594,17.0,57.5003,3.3824,60271.4581
SWBI,100000.0,166156.2589,16.0,66.1563,4.1348,92941.1492
SOPA,100000.0,89490.3865,2.0,-10.5096,-5.2548,91160.3818
COCO,100000.0,98682.7728,2.0,-1.3172,-0.6586,24920.0321
DNTH,100000.0,94227.9872,5.0,-5.7720,-1.1544,1511.7700
ENCP,100000.0,100000.0000,2.0,0.0000,0.0000,12031.3221
DAVA,100000.0,183520.4657,5.0,83.5205,16.7041,10481.3900
ELMD,100000.0,117696.2743,13.0,17.6963,1.3613,4784.0089
SGC,100000.0,102298.3473,16.0,2.2983,0.1436,2202.6069
CWST,100000.0,270301.3094,17.0,170.3013,10.0177,12246.4957
TURN,100000.0,118845.7200,16.0,18.8457,1.1779,2574.2534
PESI,100000.0,93982.5740,16.0,-6.0174,-0.3761,2698.0525
BAX,100000.0,173332.6711,19.0,73.3327,3.8596,320787.5955
EL,100000.0,228445.9141,19.0,128.4459,6.7603,137374.1393
PRCH,100000.0,201747.0815,4.0,101.7471,25.4368,78960.0417
FINV,100000.0,106755.6966,6.0,6.7557,1.1259,63544.3578
RNW,100000.0,110726.0281,2.0,10.7260,5.3630,46542.5817
NVEI,100000.0,86324.3943,2.0,-13.6756,-6.8378,23591.2692
AMG,100000.0,99002.1963,19.0,-0.9978,-0.0525,30267.2284
BPRN,100000.0,109924.8016,7.0,9.9248,1.4178,1303.6640
HYT,100000.0,118146.3623,16.0,18.1464,1.1341,22971.5330
LARK,100000.0,108154.5429,16.0,8.1545,0.5097,1249.4229
YOSH,100000.0,93800.8649,1.0,-6.1991,-6.1991,3619.7225
FMNB,100000.0,112741.3046,16.0,12.7413,0.7963,3519.9330
LPL,100000.0,162518.1816,17.0,62.5182,3.6775,46685.8523
ASTC,100000.0,137769.1374,14.0,37.7691,2.6978,875.8967
MIXT,100000.0,96407.9883,10.0,-3.5920,-0.3592,4661.1844
GAME,100000.0,86558.9814,2.0,-13.4410,-6.7205,4020.4947
ICE,100000.0,138377.1651,18.0,38.3772,2.1321,297095.0857
OSPN,100000.0,196120.9224,16.0,96.1209,6.0076,22889.2791
MHN,100000.0,89770.5896,16.0,-10.2294,-0.6393,4674.4222
DOX,100000.0,102881.0411,17.0,2.8810,0.1695,58167.0661
MDGL,100000.0,350161.2016,16.0,250.1612,15.6351,5514.1380
NS,100000.0,99799.1505,16.0,-0.2008,-0.0126,26725.9918
NSTS,100000.0,99600.8789,2.0,-0.3991,-0.1996,2784.7370
CCS,100000.0,159576.7743,9.0,59.5768,6.6196,15889.4142
OWL,100000.0,118469.4046,3.0,18.4694,6.1565,168727.4719
AYTU,100000.0,131060.0488,6.0,31.0600,5.1767,1908.8905
IRS,100000.0,94055.7471,16.0,-5.9443,-0.3715,5575.3974
LAZ,100000.0,127620.9143,17.0,27.6209,1.6248,51860.2649
SCL,100000.0,231628.1338,16.0,131.6281,8.2268,5269.4130
FLO,100000.0,97199.0162,17.0,-2.8010,-0.1648,90438.5525
STAF,100000.0,90626.3990,8.0,-9.3736,-1.1717,2881.7274
SPI,100000.0,108241.8277,8.0,8.2418,1.0302,34692.0212
WASH,100000.0,114890.8420,16.0,14.8908,0.9307,2595.9791
STRC,100000.0,79105.6545,2.0,-20.8943,-10.4472,4994.8422
IMAB,100000.0,111973.0874,4.0,11.9731,2.9933,26331.9580
DSM,100000.0,97272.1718,16.0,-2.7278,-0.1705,7942.3651
AC,100000.0,83693.2509,8.0,-16.3067,-2.0383,1104.9987
ASA,100000.0,69338.4795,16.0,-30.6615,-1.9163,8100.1223
GRABW,100000.0,92211.1419,2.0,-7.7889,-3.8944,6035.9278
RF,100000.0,159544.5050,19.0,59.5445,3.1339,758910.1539
CWEN.A,100000.0,87811.0564,5.0,-12.1889,-2.4378,12507.1930
CNP,100000.0,112223.1664,20.0,12.2232,0.6112,239837.1461
MPLX,100000.0,121614.2168,11.0,21.6142,1.9649,91026.6211
FNWD,100000.0,108992.7963,16.0,8.9928,0.5620,843.1452
LLY,100000.0,213768.3216,19.0,113.7683,5.9878,264655.1842
LTRX,100000.0,135137.9283,16.0,35.1379,2.1961,6953.3429
BTA,100000.0,109577.8087,16.0,9.5778,0.5986,3383.1004
CP,100000.0,84004.7794,17.0,-15.9952,-0.9409,217154.1087
WHG,100000.0,109388.6082,16.0,9.3886,0.5868,1752.0189
YY,100000.0,248320.7005,11.0,148.3207,13.4837,55003.8640
AMEH,100000.0,82967.8778,8.0,-17.0321,-2.1290,9607.7108
JFBR,100000.0,104378.7948,1.0,4.3788,4.3788,5622.4908
WRN,100000.0,105744.4899,15.0,5.7445,0.3830,12050.5214
THWWW,100000.0,96777.9021,4.0,-3.2221,-0.8055,7205.7710
PHAR,100000.0,97134.0238,3.0,-2.8660,-0.9553,1418.5738
DXR,100000.0,119962.6602,16.0,19.9627,1.2477,4124.3040
AVAV,100000.0,142843.9040,16.0,42.8439,2.6777,13842.9796
EBC,100000.0,115679.6671,3.0,15.6797,5.2266,55593.7803
LEU,100000.0,158148.1266,9.0,58.1481,6.4609,7387.5920
VTSI,100000.0,105405.3223,5.0,5.4053,1.0811,16748.4221
SEATW,100000.0,108309.8152,2.0,8.3098,4.1549,8660.4749
AIH,100000.0,102015.3934,4.0,2.0154,0.5038,7383.1208
FCAP,100000.0,118702.3851,16.0,18.7024,1.1689,698.6668
GLW,100000.0,133431.0414,19.0,33.4310,1.7595,531710.0572
HPKEW,100000.0,107565.4477,3.0,7.5654,2.5218,1642.5024
LTC,100000.0,113081.5943,16.0,13.0816,0.8176,12477.4163
ZIONO,100000.0,100722.4237,4.0,0.7224,0.1806,1225.4779
AINC,100000.0,132628.3325,9.0,32.6283,3.6254,2169.5962
SATL,100000.0,108549.5662,2.0,8.5496,4.2748,6152.6762
ADAP,100000.0,133766.0352,8.0,33.7660,4.2208,43211.6114
PROV,100000.0,121020.9262,16.0,21.0209,1.3138,2053.3468
DHY,100000.0,129885.7269,16.0,29.8857,1.8679,32838.0887
IR,100000.0,121391.9540,6.0,21.3920,3.5653,124857.7321
UNB,100000.0,133430.7340,16.0,33.4307,2.0894,634.8718
VKQ,100000.0,97973.7691,16.0,-2.0262,-0.1266,8518.9854
ERH,100000.0,90553.4693,16.0,-9.4465,-0.5904,2381.7313
MSCI,100000.0,187482.2196,16.0,87.4822,5.4676,37576.1237
FTCI,100000.0,70509.4372,2.0,-29.4906,-14.7453,67882.7575
SAFT,100000.0,94690.6900,16.0,-5.3093,-0.3318,3572.0784
GRBK,100000.0,143711.0748,16.0,43.7111,2.7319,12479.4954
KHC,100000.0,76695.7000,8.0,-23.3043,-2.9130,259432.8582
KA,100000.0,66049.0052,8.0,-33.9510,-4.2439,1187.2878
ARIS,100000.0,92712.4166,2.0,-7.2876,-3.6438,17289.7670
AKRO,100000.0,56062.2457,4.0,-43.9378,-10.9844,25893.8582
PRME,100000.0,103804.5750,1.0,3.8046,3.8046,21626.9787
BDSX,100000.0,121303.3258,3.0,21.3033,7.1011,11298.0310
NARI,100000.0,77546.6622,3.0,-22.4533,-7.4844,30476.0161
FATBW,100000.0,102218.6271,1.0,2.2186,2.2186,1009.3000
VRDN,100000.0,89037.1860,3.0,-10.9628,-3.6543,24940.0484
CADL,100000.0,92433.9615,2.0,-7.5660,-3.7830,9159.0639
CMPS,100000.0,86553.2531,3.0,-13.4467,-4.4822,21221.6484
HSBC,100000.0,78177.9368,16.0,-21.8221,-1.3639,100753.9706
FOA,100000.0,88265.0975,4.0,-11.7349,-2.9337,20514.6517
EVGO,100000.0,83339.3823,3.0,-16.6606,-5.5535,109909.1073
SGHT,100000.0,104812.4330,2.0,4.8124,2.4062,14537.0753
AULT,100000.0,93802.2050,1.0,-6.1978,-6.1978,23065.1453
UNFI,100000.0,124496.2412,16.0,24.4962,1.5310,41250.4124
SSNC,100000.0,227879.5597,13.0,127.8796,9.8369,59077.7634
INTZ,100000.0,91830.0768,16.0,-8.1699,-0.5106,15295.4637
QH,100000.0,83692.7108,3.0,-16.3073,-5.4358,9713.9997
RIV,100000.0,97627.1105,8.0,-2.3729,-0.2966,5150.2063
APO,100000.0,223086.8425,12.0,123.0868,10.2572,84258.0518
DCF,100000.0,115167.9158,6.0,15.1679,2.5280,3661.0717
NAC,100000.0,109052.3084,16.0,9.0523,0.5658,12362.2065
SDOT,100000.0,96178.9896,4.0,-3.8210,-0.9553,32141.4614
IVDA,100000.0,118156.1440,14.0,18.1561,1.2969,13144.9925
LOW,100000.0,97090.9241,19.0,-2.9091,-0.1531,429504.0603
PPYAU,100000.0,99936.2686,2.0,-0.0637,-0.0319,74618.5879
KIND,100000.0,90465.8981,2.0,-9.5341,-4.7671,94038.4312
MFC,100000.0,83333.8090,17.0,-16.6662,-0.9804,158817.9767
GEHC,100000.0,108304.0304,1.0,8.3040,8.3040,112567.1664
FCNCA,100000.0,188714.2038,16.0,88.7142,5.5446,1829.4686
BIVI,100000.0,94844.3815,4.0,-5.1556,-1.2889,15061.7768
BDJ,100000.0,106527.8513,16.0,6.5279,0.4080,28663.8406
MDIA,100000.0,96323.8576,4.0,-3.6761,-0.9190,26278.5393
MNKD,100000.0,229593.5091,16.0,129.5935,8.0996,97744.3998
INTU,100000.0,184763.3917,19.0,84.7634,4.4612,129333.4017
MTDR,100000.0,203700.2028,12.0,103.7002,8.6417,91721.9161
DCI,100000.0,104636.8714,16.0,4.6369,0.2898,37320.0847
BB,100000.0,350114.6052,16.0,250.1146,15.6322,631912.3147
TLF,100000.0,107827.9426,1.0,7.8279,7.8279,2715.2699
MRAM,100000.0,121074.3484,7.0,21.0743,3.0106,13618.3465
LIAN,100000.0,100648.2538,2.0,0.6483,0.3241,35788.6084
AORT,100000.0,190189.9413,16.0,90.1899,5.6369,10962.0690
ESGL,100000.0,99893.3558,1.0,-0.1066,-0.1066,15149.4692
FTHY,100000.0,96476.0172,3.0,-3.5240,-1.1747,7767.6342
PALI,100000.0,123572.4015,4.0,23.5724,5.8931,25088.6585
MUI,100000.0,93743.7181,16.0,-6.2563,-0.3910,7721.7856
RXO,100000.0,100697.9549,1.0,0.6980,0.6980,47492.2193
HRZN,100000.0,93275.0139,13.0,-6.7250,-0.5173,6788.8142
CLAR,100000.0,72501.2194,6.0,-27.4988,-4.5831,16605.5757
NSIT,100000.0,265787.2207,16.0,165.7872,10.3617,15021.6025
EQIX,100000.0,82555.0331,19.0,-17.4450,-0.9182,38837.7008
ST,100000.0,93061.6467,13.0,-6.9384,-0.5337,67453.2505
CODA,100000.0,122976.9887,6.0,22.9770,3.8295,4514.3242
BWAQ,100000.0,97470.9771,1.0,-2.5290,-2.5290,16219.1565
GNPX,100000.0,130472.1280,5.0,30.4721,6.0944,1611.0856
IOT,100000.0,112592.4128,2.0,12.5924,6.2962,104543.5831
LFT,100000.0,92281.9066,10.0,-7.7181,-0.7718,6656.7099
OCG,100000.0,107863.0087,3.0,7.8630,2.6210,11358.1676
STIX,100000.0,103126.9224,1.0,3.1269,3.1269,7351.6396
SNDR,100000.0,105207.1735,6.0,5.2072,0.8679,37737.3284
VALN,100000.0,101725.6111,2.0,1.7256,0.8628,2344.5110
UNM,100000.0,54633.6660,19.0,-45.3663,-2.3877,142062.3414
APTM,100000.0,99831.8040,2.0,-0.1682,-0.0841,17014.0644
XCUR,100000.0,76556.5866,5.0,-23.4434,-4.6887,8451.0488
BMI,100000.0,139819.7622,16.0,39.8198,2.4887,11188.2881
NUVB,100000.0,70823.8416,3.0,-29.1762,-9.7254,48410.1461
VEEV,100000.0,80828.7087,10.0,-19.1713,-1.9171,59999.5344
WERN,100000.0,107712.3169,17.0,7.7123,0.4537,49305.2802
ARKO,100000.0,119160.1937,3.0,19.1602,6.3867,22232.7253
GME,100000.0,323617.6937,18.0,223.6177,12.4232,785528.9208
COMM,100000.0,76466.9310,10.0,-23.5331,-2.3533,146334.3156
JRVR,100000.0,104635.7761,9.0,4.6358,0.5151,11200.5449
CUK,100000.0,118675.7014,17.0,18.6757,1.0986,31446.0926
HVT.A,100000.0,92056.2611,16.0,-7.9437,-0.4965,284.7051
PENN,100000.0,129326.8882,17.0,29.3269,1.7251,176890.1968
KRRO,100000.0,139126.4089,4.0,39.1264,9.7816,672.3360
WORX,100000.0,83889.7247,7.0,-16.1103,-2.3015,4530.8051
MMS,100000.0,168200.3727,17.0,68.2004,4.0118,29564.1597
KN,100000.0,83477.8955,9.0,-16.5221,-1.8358,60195.1413
ATLC,100000.0,109113.4919,16.0,9.1135,0.5696,9953.3042
WLDN,100000.0,151991.5174,16.0,51.9915,3.2495,4213.0747
PMO,100000.0,85450.1600,16.0,-14.5498,-0.9094,6325.3350
CTV,100000.0,126586.7669,2.0,26.5868,13.2934,19843.2832
CBSH,100000.0,100490.2166,16.0,0.4902,0.0306,37738.1008
APWC,100000.0,91910.9986,12.0,-8.0890,-0.6741,10648.8089
UMC,100000.0,180890.9136,11.0,80.8909,7.3537,171375.9639
DOCU,100000.0,84939.5058,5.0,-15.0605,-3.0121,127566.4095
KIQ,100000.0,99752.9650,9.0,-0.2470,-0.0274,27425.6145
BSBK,100000.0,108992.8821,4.0,8.9929,2.2482,2438.7603
TDW,100000.0,140410.0011,16.0,40.4100,2.5256,8417.2230
GNK,100000.0,180693.3605,8.0,80.6934,10.0867,24176.0884
LUCY,100000.0,88608.2219,1.0,-11.3918,-11.3918,55695.5360
FDMT,100000.0,106946.8511,3.0,6.9469,2.3156,17672.6948
AEZS,100000.0,139714.9721,16.0,39.7150,2.4822,1960.3032
LCII,100000.0,68943.6791,7.0,-31.0563,-4.4366,8648.7635
LGI,100000.0,111760.7188,16.0,11.7607,0.7350,2501.4267
TECH,100000.0,141935.7229,17.0,41.9357,2.4668,42589.2191
OTIS,100000.0,119620.6524,3.0,19.6207,6.5402,122003.7690
CVE,100000.0,121675.7833,14.0,21.6758,1.5483,242703.3759
BCOW,100000.0,101389.4652,5.0,1.3895,0.2779,1970.5815
PMCB,100000.0,143893.5958,14.0,43.8936,3.1353,12657.0370
ATOM,100000.0,141942.5830,7.0,41.9426,5.9918,13834.8150
DWSN,100000.0,84670.6165,16.0,-15.3294,-0.9581,4031.1880
AIG,100000.0,189844.5828,19.0,89.8446,4.7287,338545.4724
GLNG,100000.0,105588.8929,16.0,5.5889,0.3493,57907.2656
NBB,100000.0,96768.2384,13.0,-3.2318,-0.2486,6115.8223
XHR,100000.0,152061.4218,9.0,52.0614,5.7846,42057.5304
AL,100000.0,77624.8813,12.0,-22.3751,-1.8646,45477.0506
BLDR,100000.0,250999.2151,17.0,150.9992,8.8823,54430.7985
AIMAU,100000.0,100298.0953,1.0,0.2981,0.2981,42763.6102
DGICA,100000.0,99867.6282,16.0,-0.1324,-0.0083,2204.2014
ALTI,100000.0,95845.0684,2.0,-4.1549,-2.0775,11671.5498
STRL,100000.0,110026.1679,16.0,10.0262,0.6266,9262.5629
EPRT,100000.0,153990.2479,5.0,53.9902,10.7980,54430.0664
GRYP,100000.0,114851.3526,5.0,14.8514,2.9703,651.8646
CINGW,100000.0,100364.3788,2.0,0.3644,0.1822,4793.7168
ABNB,100000.0,139770.2892,3.0,39.7703,13.2568,170688.3626
EMBC,100000.0,87680.0101,1.0,-12.3200,-12.3200,38660.7588
GGG,100000.0,117212.1666,17.0,17.2122,1.0125,61709.0123
ANIX,100000.0,91192.1464,16.0,-8.8079,-0.5505,11192.5289
SAP,100000.0,100876.4206,11.0,0.8764,0.0797,36775.4661
BRBS,100000.0,107157.0048,13.0,7.1570,0.5505,3566.9114
ORGS,100000.0,119199.3218,12.0,19.1993,1.5999,5992.7171
RILYP,100000.0,110587.0362,4.0,10.5870,2.6468,1396.0550
TCBX,100000.0,113052.9432,2.0,13.0529,6.5265,2717.3998
ASTL,100000.0,95586.9508,2.0,-4.4130,-2.2065,60070.8552
MSFT,100000.0,82924.0184,19.0,-17.0760,-0.8987,1567360.6073
GRTS,100000.0,173939.7768,5.0,73.9398,14.7880,47454.4944
FTFT,100000.0,164490.9845,14.0,64.4910,4.6065,7853.2575
ASGI,100000.0,97562.3344,3.0,-2.4377,-0.8126,3082.8058
NOA,100000.0,200856.7049,16.0,100.8567,6.3035,7963.1535
RGT,100000.0,111543.6461,10.0,11.5436,1.1544,2642.2529
ATXG,100000.0,93867.3720,7.0,-6.1326,-0.8761,5512.8955
AMH,100000.0,115157.3837,10.0,15.1574,1.5157,122163.4314
EFC,100000.0,79454.0272,13.0,-20.5460,-1.5805,19180.1451
GREE,100000.0,102749.4108,2.0,2.7494,1.3747,11268.5599
SLS,100000.0,154398.5555,15.0,54.3986,3.6266,10326.8213
PYPL,100000.0,192663.6144,8.0,92.6636,11.5830,329081.3135
DOGZ,100000.0,82976.5551,6.0,-17.0234,-2.8372,2429.3092
BLKB,100000.0,234719.0757,17.0,134.7191,7.9247,15754.0753
HYZNW,100000.0,87380.6163,3.0,-12.6194,-4.2065,7785.2775
REG,100000.0,88857.9358,19.0,-11.1421,-0.5864,53892.8767
RFIL,100000.0,153344.9518,16.0,53.3450,3.3341,3930.4875
BYM,100000.0,113358.5984,16.0,13.3586,0.8349,4387.2479
NMR,100000.0,126510.1068,17.0,26.5101,1.5594,48024.4147
DOW,100000.0,90184.8046,4.0,-9.8152,-2.4538,205728.4096
GP,100000.0,176053.3494,3.0,76.0533,25.3511,16727.1303
AQST,100000.0,124085.8303,5.0,24.0858,4.8172,27992.8316
AUR,100000.0,111651.7004,2.0,11.6517,5.8259,162712.7312
IBEX,100000.0,96183.5547,3.0,-3.8164,-1.2721,4016.2137
TU,100000.0,128359.3245,17.0,28.3593,1.6682,48512.6548
AREB,100000.0,90201.2639,6.0,-9.7987,-1.6331,13408.5915
PFGC,100000.0,169533.0487,8.0,69.5330,8.6916,54195.3811
HOOK,100000.0,67470.9013,4.0,-32.5291,-8.1323,47611.1831
VVV,100000.0,149873.9173,7.0,49.8739,7.1248,88364.7301
CHKEZ,100000.0,102700.5284,3.0,2.7005,0.9002,8784.9858
LCFY,100000.0,125894.2180,1.0,25.8942,25.8942,18985.4401
BFIIW,100000.0,99808.4825,5.0,-0.1915,-0.0383,12001.0615
ADMA,100000.0,62572.0913,10.0,-37.4279,-3.7428,85584.9726
INST,100000.0,102279.5930,2.0,2.2796,1.1398,9249.5486
NCPL,100000.0,96206.3014,16.0,-3.7937,-0.2371,9360.1332
ADD,100000.0,89081.3153,15.0,-10.9187,-0.7279,112378.0763
EC,100000.0,137120.3035,15.0,37.1203,2.4747,54549.2773
DOLE,100000.0,97010.3287,2.0,-2.9897,-1.4948,32543.1905
UBS,100000.0,108548.1056,9.0,8.5481,0.9498,134359.5936
BF.B,100000.0,112484.2428,19.0,12.4842,0.6571,74352.9655
TENK,100000.0,100000.0000,1.0,0.0000,0.0000,17797.9107
RDNT,100000.0,269942.9864,16.0,169.9430,10.6214,15287.7354
OCUL,100000.0,160453.8282,9.0,60.4538,6.7171,41445.2175
AEY,100000.0,156029.4805,16.0,56.0295,3.5018,2091.1026
AGIO,100000.0,122225.0293,10.0,22.2250,2.2225,32751.5987
MBC,100000.0,118169.7541,1.0,18.1698,18.1698,84073.4107
PCB,100000.0,125558.1846,5.0,25.5582,5.1116,3087.9306
ELA,100000.0,140999.2225,7.0,40.9992,5.8570,5293.8524
NTAP,100000.0,137912.3742,19.0,37.9124,1.9954,258218.8525
PPG,100000.0,147671.3372,19.0,47.6713,2.5090,120957.5436
SRAD,100000.0,85983.7556,2.0,-14.0162,-7.0081,20704.4184
XOS,100000.0,100241.3406,3.0,0.2413,0.0804,1113.7412
